CA	0.01	0.6	0.0001	3.6786	9.2857	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	3.6786	10.8571	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	3.6786	12.4286	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	3.6786	14.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	3.6786	15.5714	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	3.6786	17.1429	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	3.6786	18.7143	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	3.6786	20.2857	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	3.6786	21.8571	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	3.6786	23.4286	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	3.6786	25.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.0714	3.0	1	0	1	2	10	43	54	65	77	87	97	109	118	131	138		
CA	0.01	0.6	0.0001	4.0714	4.5714	1	0	1	2	10	43	54	65	77	87	97	109	118	131	138		
CA	0.01	0.6	0.0001	4.0714	6.1429	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.0714	7.7143	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.0714	9.2857	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.0714	10.8571	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.0714	12.4286	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.0714	14.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.0714	15.5714	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.0714	17.1429	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.0714	18.7143	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.0714	20.2857	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.0714	21.8571	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.0714	23.4286	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.0714	25.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.4643	3.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.4643	4.5714	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.4643	6.1429	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.4643	7.7143	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.4643	9.2857	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.4643	10.8571	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.4643	12.4286	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.4643	14.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.4643	15.5714	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.4643	17.1429	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.4643	18.7143	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.4643	20.2857	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.4643	21.8571	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.4643	23.4286	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.4643	25.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.8571	3.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.8571	4.5714	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.8571	6.1429	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.8571	7.7143	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.8571	9.2857	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.8571	10.8571	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.8571	12.4286	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.8571	14.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.8571	15.5714	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.8571	17.1429	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.8571	18.7143	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.8571	20.2857	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.8571	21.8571	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.8571	23.4286	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	4.8571	25.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.25	3.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.25	4.5714	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.25	6.1429	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.25	7.7143	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.25	9.2857	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	5.25	10.8571	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
