8.000000000000000000e+00,8.684249578386049606e+00
8.000000000000000000e+00,8.527382587930441460e+00
9.000000000000000000e+00,8.370505662267381908e+00
1.000000000000000000e+01,8.213638671811771985e+00
1.000000000000000000e+01,8.056761746148712433e+00
1.000000000000000000e+01,7.899894755693104287e+00
7.000000000000000000e+00,7.743017830030044735e+00
8.000000000000000000e+00,7.586150839574435700e+00
8.000000000000000000e+00,7.429273913911376148e+00
8.000000000000000000e+00,7.272406923455768002e+00
8.000000000000000000e+00,7.115529997792707562e+00
8.000000000000000000e+00,6.958663007337099415e+00
8.000000000000000000e+00,6.801786081674039863e+00
8.000000000000000000e+00,6.644919091218430829e+00
8.000000000000000000e+00,6.488042165555371277e+00
8.000000000000000000e+00,6.331175175099762242e+00
8.000000000000000000e+00,6.174298249436702690e+00
8.000000000000000000e+00,6.017431258981094544e+00
8.000000000000000000e+00,5.860554333318034104e+00
8.000000000000000000e+00,5.703687342862425069e+00
9.000000000000000000e+00,8.659490282722575927e+00
8.000000000000000000e+00,8.502623292266967781e+00
9.000000000000000000e+00,8.345746366603908228e+00
1.000000000000000000e+01,8.188879376148300082e+00
1.000000000000000000e+01,8.032002450485240530e+00
1.000000000000000000e+01,7.875135460029631496e+00
7.000000000000000000e+00,7.718258534366571055e+00
8.000000000000000000e+00,7.561391543910962909e+00
8.000000000000000000e+00,7.404514618247903357e+00
8.000000000000000000e+00,7.247647627792295211e+00
8.000000000000000000e+00,7.090770702129234770e+00
8.000000000000000000e+00,6.933903711673626624e+00
8.000000000000000000e+00,6.777026786010566184e+00
8.000000000000000000e+00,6.620159795554958038e+00
8.000000000000000000e+00,6.463282869891898486e+00
8.000000000000000000e+00,6.306415879436290339e+00
8.000000000000000000e+00,6.149538953773229011e+00
8.000000000000000000e+00,5.992671963317620865e+00
8.000000000000000000e+00,5.835795037654561312e+00
8.000000000000000000e+00,5.678928047198953166e+00
9.000000000000000000e+00,8.634734576923634108e+00
8.000000000000000000e+00,8.477867586468025962e+00
